 #***Ebeam    Eprime  Theta     x        Q2      Sig_Born     Sig_Born_In  Sig_Born_QE  Sig_Rad      Sig_Rad_EL   Sig_Rad_QE   Sig_Rad_DIS  C_cor
    5.0140   1.5090  21.4941   0.1600   1.0524  0.30531E+03  0.30506E+03  0.25116E+00  0.37535E+03  0.82868E+00  0.17309E+02  0.35721E+03  0.10008E+01
    5.0140   1.5090  22.4916   0.1750   1.1510  0.25575E+03  0.25555E+03  0.19199E+00  0.31010E+03  0.44803E+00  0.13442E+02  0.29621E+03  0.10010E+01
    5.0140   1.5090  23.1339   0.1850   1.2168  0.22840E+03  0.22824E+03  0.15907E+00  0.27458E+03  0.29748E+00  0.11445E+02  0.26284E+03  0.10011E+01
    5.0140   1.5090  23.7598   0.1950   1.2826  0.20468E+03  0.20455E+03  0.13071E+00  0.24408E+03  0.19731E+00  0.97966E+01  0.23409E+03  0.10013E+01
    5.0140   1.5090  24.3705   0.2050   1.3483  0.18400E+03  0.18389E+03  0.10642E+00  0.21773E+03  0.13060E+00  0.84263E+01  0.20918E+03  0.10014E+01
    5.0140   1.5090  24.9672   0.2150   1.4141  0.16586E+03  0.16578E+03  0.85696E-01  0.19483E+03  0.86163E-01  0.72793E+01  0.18746E+03  0.10015E+01
    5.0140   1.5090  25.5508   0.2250   1.4799  0.14988E+03  0.14981E+03  0.68116E-01  0.17482E+03  0.56618E-01  0.63134E+01  0.16845E+03  0.10016E+01
    5.0140   1.5090  26.1223   0.2350   1.5457  0.13573E+03  0.13568E+03  0.53284E-01  0.15725E+03  0.37021E-01  0.54958E+01  0.15172E+03  0.10018E+01
    5.0140   1.5090  26.6823   0.2450   1.6114  0.12316E+03  0.12312E+03  0.40853E-01  0.14177E+03  0.24081E-01  0.48001E+01  0.13694E+03  0.10019E+01
    5.0140   1.5090  27.2317   0.2550   1.6772  0.11194E+03  0.11191E+03  0.30504E-01  0.12805E+03  0.15578E-01  0.42054E+01  0.12383E+03  0.10021E+01
    5.0140   1.5090  27.7710   0.2650   1.7430  0.10190E+03  0.10187E+03  0.21964E-01  0.11587E+03  0.10029E-01  0.36949E+01  0.11216E+03  0.10022E+01
    5.0140   1.5090  28.3008   0.2750   1.8087  0.92879E+02  0.92864E+02  0.14986E-01  0.10501E+03  0.64355E-02  0.32552E+01  0.10175E+03  0.10024E+01
    5.0140   1.5090  29.0790   0.2900   1.9074  0.80998E+02  0.80991E+02  0.69813E-02  0.90824E+02  0.33114E-02  0.27040E+01  0.88116E+02  0.10026E+01
    5.0140   1.5090  30.3353   0.3150   2.0718  0.64771E+02  0.64771E+02 -0.61898E-03  0.71707E+02  0.11637E-02  0.20084E+01  0.69698E+02  0.10030E+01
    5.0140   1.5090  31.7835   0.3450   2.2692  0.49800E+02  0.49803E+02 -0.25992E-02  0.54377E+02  0.45057E-03  0.14305E+01  0.52946E+02  0.10036E+01
    5.0140   1.5090  33.1748   0.3750   2.4665  0.38450E+02  0.38453E+02 -0.26126E-02  0.41464E+02  0.26209E-03  0.10331E+01  0.40431E+02  0.10041E+01
    5.0140   1.5090  34.7354   0.4100   2.6967  0.28524E+02  0.28526E+02 -0.12899E-02  0.30360E+02  0.16538E-03  0.71729E+00  0.29642E+02  0.10048E+01
    5.0140   1.5090  36.6561   0.4550   2.9927  0.19483E+02  0.19480E+02  0.26951E-02  0.20427E+02  0.82684E-04  0.46047E+00  0.19966E+02  0.10057E+01
    5.0140   1.5090  39.2873   0.5200   3.4202  0.11231E+02  0.11220E+02  0.10959E-01  0.11547E+02  0.21927E-04  0.25468E+00  0.11292E+02  0.10073E+01
    5.0140   1.4190  22.4601   0.1600   1.0794  0.26214E+03  0.26194E+03  0.20470E+00  0.32627E+03  0.79684E+00  0.16230E+02  0.30924E+03  0.10009E+01
    5.0140   1.4190  23.5037   0.1750   1.1806  0.21964E+03  0.21948E+03  0.15637E+00  0.26951E+03  0.42997E+00  0.12622E+02  0.25645E+03  0.10011E+01
    5.0140   1.4190  24.1758   0.1850   1.2480  0.19618E+03  0.19605E+03  0.12953E+00  0.23861E+03  0.28505E+00  0.10756E+02  0.22757E+03  0.10013E+01
    5.0140   1.4190  24.8307   0.1950   1.3155  0.17584E+03  0.17573E+03  0.10644E+00  0.21209E+03  0.18876E+00  0.92152E+01  0.20269E+03  0.10014E+01
    5.0140   1.4190  25.4698   0.2050   1.3830  0.15810E+03  0.15801E+03  0.86667E-01  0.18918E+03  0.12472E+00  0.79330E+01  0.18113E+03  0.10015E+01
    5.0140   1.4190  26.0944   0.2150   1.4504  0.14253E+03  0.14246E+03  0.69819E-01  0.16927E+03  0.82131E-01  0.68588E+01  0.16233E+03  0.10017E+01
    5.0140   1.4190  26.7053   0.2250   1.5179  0.12881E+03  0.12876E+03  0.55538E-01  0.15187E+03  0.53866E-01  0.59537E+01  0.14586E+03  0.10018E+01
    5.0140   1.4190  27.3035   0.2350   1.5853  0.11667E+03  0.11662E+03  0.43497E-01  0.13660E+03  0.35158E-01  0.51865E+01  0.13137E+03  0.10019E+01
    5.0140   1.4190  27.8899   0.2450   1.6528  0.10587E+03  0.10584E+03  0.33406E-01  0.12313E+03  0.22825E-01  0.45332E+01  0.11857E+03  0.10021E+01
    5.0140   1.4190  28.4651   0.2550   1.7203  0.96232E+02  0.96207E+02  0.25009E-01  0.11121E+03  0.14740E-01  0.39745E+01  0.10722E+03  0.10022E+01
    5.0140   1.4190  29.0299   0.2650   1.7877  0.87602E+02  0.87584E+02  0.18079E-01  0.10061E+03  0.94733E-02  0.34944E+01  0.97109E+02  0.10024E+01
    5.0140   1.4190  29.5849   0.2750   1.8552  0.79850E+02  0.79838E+02  0.12414E-01  0.91168E+02  0.60699E-02  0.30803E+01  0.88082E+02  0.10025E+01
    5.0140   1.4190  30.3999   0.2900   1.9564  0.69640E+02  0.69634E+02  0.59128E-02  0.78838E+02  0.31204E-02  0.25611E+01  0.76274E+02  0.10028E+01
    5.0140   1.4190  31.7163   0.3150   2.1250  0.55687E+02  0.55688E+02 -0.37053E-03  0.62217E+02  0.11001E-02  0.19040E+01  0.60312E+02  0.10032E+01
    5.0140   1.4190  33.2340   0.3450   2.3274  0.42811E+02  0.42813E+02 -0.19109E-02  0.47156E+02  0.43113E-03  0.13570E+01  0.45799E+02  0.10038E+01
    5.0140   1.4190  34.6927   0.3750   2.5298  0.33044E+02  0.33046E+02 -0.19586E-02  0.35933E+02  0.25217E-03  0.98016E+00  0.34952E+02  0.10044E+01
    5.0140   1.4190  36.3295   0.4100   2.7659  0.24503E+02  0.24504E+02 -0.99984E-03  0.26287E+02  0.15823E-03  0.68020E+00  0.25607E+02  0.10051E+01
    5.0140   1.4190  38.3450   0.4550   3.0695  0.16720E+02  0.16718E+02  0.20036E-02  0.17662E+02  0.78173E-04  0.43541E+00  0.17227E+02  0.10061E+01
    5.0140   1.4190  41.1078   0.5200   3.5080  0.96187E+01  0.96102E+01  0.85211E-02  0.99605E+01  0.20372E-04  0.23919E+00  0.97213E+01  0.10077E+01
    5.0140   1.3340  23.4504   0.1600   1.1049  0.22651E+03  0.22635E+03  0.16862E+00  0.28561E+03  0.77010E+00  0.15349E+02  0.26949E+03  0.10010E+01
    5.0140   1.3340  24.5414   0.1750   1.2085  0.18984E+03  0.18971E+03  0.12873E+00  0.23589E+03  0.41487E+00  0.11955E+02  0.22352E+03  0.10012E+01
    5.0140   1.3340  25.2441   0.1850   1.2775  0.16960E+03  0.16949E+03  0.10660E+00  0.20883E+03  0.27468E+00  0.10197E+02  0.19836E+03  0.10014E+01
    5.0140   1.3340  25.9290   0.1950   1.3466  0.15204E+03  0.15195E+03  0.87586E-01  0.18561E+03  0.18162E+00  0.87449E+01  0.17668E+03  0.10015E+01
    5.0140   1.3340  26.5974   0.2050   1.4157  0.13672E+03  0.13665E+03  0.71324E-01  0.16555E+03  0.11980E+00  0.75357E+01  0.15789E+03  0.10017E+01
    5.0140   1.3340  27.2506   0.2150   1.4847  0.12328E+03  0.12322E+03  0.57479E-01  0.14811E+03  0.78762E-01  0.65215E+01  0.14151E+03  0.10018E+01
    5.0140   1.3340  27.8896   0.2250   1.5538  0.11143E+03  0.11139E+03  0.45751E-01  0.13289E+03  0.51568E-01  0.56662E+01  0.12717E+03  0.10019E+01
    5.0140   1.3340  28.5155   0.2350   1.6228  0.10094E+03  0.10090E+03  0.35866E-01  0.11951E+03  0.33595E-01  0.49405E+01  0.11454E+03  0.10021E+01
    5.0140   1.3340  29.1290   0.2450   1.6919  0.91605E+02  0.91577E+02  0.27587E-01  0.10772E+03  0.21773E-01  0.43218E+01  0.10338E+03  0.10023E+01
    5.0140   1.3340  29.7310   0.2550   1.7610  0.83274E+02  0.83253E+02  0.20699E-01  0.97279E+02  0.14036E-01  0.37921E+01  0.93473E+02  0.10024E+01
    5.0140   1.3340  30.3220   0.2650   1.8300  0.75813E+02  0.75798E+02  0.15015E-01  0.88004E+02  0.90086E-02  0.33368E+01  0.84658E+02  0.10026E+01
    5.0140   1.3340  30.9029   0.2750   1.8991  0.69108E+02  0.69098E+02  0.10367E-01  0.79735E+02  0.57655E-02  0.29436E+01  0.76785E+02  0.10027E+01
    5.0140   1.3340  31.7561   0.2900   2.0026  0.60275E+02  0.60270E+02  0.50295E-02  0.68937E+02  0.29616E-02  0.24499E+01  0.66485E+02  0.10030E+01
    5.0140   1.3340  33.1344   0.3150   2.1753  0.48203E+02  0.48203E+02 -0.21516E-03  0.54389E+02  0.10480E-02  0.18240E+01  0.52564E+02  0.10035E+01
    5.0140   1.3340  34.7242   0.3450   2.3825  0.37055E+02  0.37057E+02 -0.14211E-02  0.41199E+02  0.41563E-03  0.13014E+01  0.39897E+02  0.10041E+01
    5.0140   1.3340  36.2527   0.3750   2.5896  0.28595E+02  0.28597E+02 -0.14828E-02  0.31375E+02  0.24421E-03  0.94064E+00  0.30434E+02  0.10047E+01
    5.0140   1.3340  37.9685   0.4100   2.8313  0.21196E+02  0.21197E+02 -0.77885E-03  0.22935E+02  0.15237E-03  0.65300E+00  0.22282E+02  0.10055E+01
    5.0140   1.3340  40.0824   0.4550   3.1421  0.14452E+02  0.14451E+02  0.15130E-02  0.15391E+02  0.74420E-04  0.41728E+00  0.14973E+02  0.10065E+01
    5.0140   1.3340  42.9822   0.5200   3.5909  0.82996E+01  0.82929E+01  0.67207E-02  0.86607E+01  0.19074E-04  0.22826E+00  0.84324E+01  0.10082E+01
    5.0140   1.2540  24.4635   0.1600   1.1289  0.19695E+03  0.19681E+03  0.14033E+00  0.25174E+03  0.74783E+00  0.14623E+02  0.23637E+03  0.10012E+01
    5.0140   1.2540  25.6031   0.1750   1.2348  0.16512E+03  0.16501E+03  0.10706E+00  0.20790E+03  0.40239E+00  0.11409E+02  0.19609E+03  0.10014E+01
    5.0140   1.2540  26.3373   0.1850   1.3053  0.14754E+03  0.14745E+03  0.88631E-01  0.18404E+03  0.26612E+00  0.97428E+01  0.17403E+03  0.10015E+01
    5.0140   1.2540  27.0529   0.1950   1.3759  0.13229E+03  0.13222E+03  0.72815E-01  0.16357E+03  0.17574E+00  0.83641E+01  0.15503E+03  0.10017E+01
    5.0140   1.2540  27.7514   0.2050   1.4464  0.11899E+03  0.11893E+03  0.59299E-01  0.14589E+03  0.11576E+00  0.72149E+01  0.13856E+03  0.10018E+01
    5.0140   1.2540  28.4341   0.2150   1.5170  0.10731E+03  0.10726E+03  0.47800E-01  0.13052E+03  0.75987E-01  0.62506E+01  0.12419E+03  0.10020E+01
    5.0140   1.2540  29.1021   0.2250   1.5876  0.97009E+02  0.96971E+02  0.38065E-01  0.11709E+03  0.49667E-01  0.54362E+01  0.11161E+03  0.10021E+01
    5.0140   1.2540  29.7564   0.2350   1.6581  0.87885E+02  0.87856E+02  0.29867E-01  0.10530E+03  0.32305E-01  0.47448E+01  0.10052E+03  0.10023E+01
    5.0140   1.2540  30.3979   0.2450   1.7287  0.79770E+02  0.79747E+02  0.23002E-01  0.94922E+02  0.20902E-01  0.41699E+01  0.90731E+02  0.10024E+01
    5.0140   1.2540  31.0273   0.2550   1.7992  0.72525E+02  0.72507E+02  0.17293E-01  0.85704E+02  0.13456E-01  0.36491E+01  0.82042E+02  0.10026E+01
    5.0140   1.2540  31.6455   0.2650   1.8698  0.66032E+02  0.66020E+02  0.12580E-01  0.77524E+02  0.86241E-02  0.32136E+01  0.74302E+02  0.10028E+01
    5.0140   1.2540  32.2530   0.2750   1.9403  0.60199E+02  0.60190E+02  0.87283E-02  0.70234E+02  0.55146E-02  0.28374E+01  0.67391E+02  0.10030E+01
    5.0140   1.2540  33.1456   0.2900   2.0462  0.52508E+02  0.52504E+02  0.43009E-02  0.60714E+02  0.28316E-02  0.23644E+01  0.58347E+02  0.10032E+01
    5.0140   1.2540  34.5879   0.3150   2.2226  0.41996E+02  0.41996E+02 -0.11849E-03  0.47887E+02  0.10062E-02  0.17634E+01  0.46122E+02  0.10037E+01
    5.0140   1.2540  36.2521   0.3450   2.4343  0.32285E+02  0.32286E+02 -0.10688E-02  0.36259E+02  0.40372E-03  0.12601E+01  0.34999E+02  0.10044E+01
    5.0140   1.2540  37.8527   0.3750   2.6459  0.24912E+02  0.24913E+02 -0.11338E-02  0.27598E+02  0.23813E-03  0.91196E+00  0.26686E+02  0.10050E+01
    5.0140   1.2540  39.6504   0.4100   2.8929  0.18460E+02  0.18461E+02 -0.61027E-03  0.20159E+02  0.14767E-03  0.63362E+00  0.19526E+02  0.10058E+01
    5.0140   1.2540  41.8664   0.4550   3.2104  0.12579E+02  0.12578E+02  0.11602E-02  0.13513E+02  0.71327E-04  0.40473E+00  0.13108E+02  0.10070E+01
    5.0140   1.2540  44.9087   0.5200   3.6690  0.72127E+01  0.72073E+01  0.53744E-02  0.75887E+01  0.17994E-04  0.22087E+00  0.73678E+01  0.10087E+01
    5.0140   1.1790  25.4967   0.1600   1.1514  0.17231E+03  0.17219E+03  0.11796E+00  0.22341E+03  0.72951E+00  0.14023E+02  0.20866E+03  0.10013E+01
    5.0140   1.1790  26.6862   0.1750   1.2594  0.14451E+03  0.14442E+03  0.89933E-01  0.18449E+03  0.39222E+00  0.10961E+02  0.17313E+03  0.10015E+01
    5.0140   1.1790  27.4526   0.1850   1.3314  0.12916E+03  0.12908E+03  0.74432E-01  0.16331E+03  0.25920E+00  0.93714E+01  0.15368E+03  0.10017E+01
    5.0140   1.1790  28.1997   0.1950   1.4033  0.11583E+03  0.11577E+03  0.61141E-01  0.14514E+03  0.17100E+00  0.80548E+01  0.13692E+03  0.10018E+01
    5.0140   1.1790  28.9291   0.2050   1.4753  0.10420E+03  0.10415E+03  0.49792E-01  0.12945E+03  0.11251E+00  0.69560E+01  0.12238E+03  0.10020E+01
    5.0140   1.1790  29.6421   0.2150   1.5473  0.93989E+02  0.93949E+02  0.40144E-01  0.11581E+03  0.73752E-01  0.60329E+01  0.10970E+03  0.10021E+01
    5.0140   1.1790  30.3398   0.2250   1.6192  0.84983E+02  0.84951E+02  0.31982E-01  0.10389E+03  0.48138E-01  0.52527E+01  0.98592E+02  0.10023E+01
    5.0140   1.1790  31.0233   0.2350   1.6912  0.77003E+02  0.76977E+02  0.25111E-01  0.93431E+02  0.31264E-01  0.45897E+01  0.88810E+02  0.10025E+01
    5.0140   1.1790  31.6934   0.2450   1.7631  0.69903E+02  0.69884E+02  0.19362E-01  0.84202E+02  0.20201E-01  0.40233E+01  0.80158E+02  0.10026E+01
    5.0140   1.1790  32.3512   0.2550   1.8351  0.63561E+02  0.63546E+02  0.14580E-01  0.76033E+02  0.12985E-01  0.35372E+01  0.72483E+02  0.10028E+01
    5.0140   1.1790  32.9972   0.2650   1.9071  0.57878E+02  0.57867E+02  0.10634E-01  0.68773E+02  0.83136E-02  0.31183E+01  0.65647E+02  0.10030E+01
    5.0140   1.1790  33.6321   0.2750   1.9790  0.52770E+02  0.52763E+02  0.74088E-02  0.62301E+02  0.53123E-02  0.27557E+01  0.59540E+02  0.10032E+01
    5.0140   1.1790  34.5653   0.2900   2.0870  0.46034E+02  0.46030E+02  0.36992E-02  0.53849E+02  0.27276E-02  0.22996E+01  0.51547E+02  0.10035E+01
    5.0140   1.1790  36.0734   0.3150   2.2669  0.36823E+02  0.36823E+02 -0.58763E-04  0.42462E+02  0.97377E-03  0.17186E+01  0.40743E+02  0.10040E+01
    5.0140   1.1790  37.8143   0.3450   2.4828  0.28310E+02  0.28311E+02 -0.81290E-03  0.32141E+02  0.39488E-03  0.12306E+01  0.30910E+02  0.10047E+01
    5.0140   1.1790  39.4894   0.3750   2.6987  0.21843E+02  0.21844E+02 -0.87544E-03  0.24451E+02  0.23366E-03  0.89207E+00  0.23559E+02  0.10054E+01
    5.0140   1.1790  41.3717   0.4100   2.9506  0.16184E+02  0.16184E+02 -0.48131E-03  0.17849E+02  0.14400E-03  0.62071E+00  0.17228E+02  0.10062E+01
    5.0140   1.1790  43.6934   0.4550   3.2744  0.11022E+02  0.11021E+02  0.90301E-03  0.11952E+02  0.68813E-04  0.39671E+00  0.11555E+02  0.10074E+01
    5.0140   1.1790  46.8837   0.5200   3.7422  0.63112E+01  0.63068E+01  0.43551E-02  0.66989E+01  0.17101E-04  0.21571E+00  0.64832E+01  0.10093E+01
    5.0140   1.1090  26.5464   0.1600   1.1725  0.15170E+03  0.15160E+03  0.10013E+00  0.19959E+03  0.71457E+00  0.13526E+02  0.18535E+03  0.10014E+01
    5.0140   1.1090  27.7867   0.1750   1.2824  0.12727E+03  0.12719E+03  0.76292E-01  0.16483E+03  0.38411E+00  0.10593E+02  0.15385E+03  0.10017E+01
    5.0140   1.1090  28.5860   0.1850   1.3557  0.11377E+03  0.11371E+03  0.63124E-01  0.14590E+03  0.25374E+00  0.90676E+01  0.13658E+03  0.10018E+01
    5.0140   1.1090  29.3654   0.1950   1.4289  0.10205E+03  0.10200E+03  0.51842E-01  0.12967E+03  0.16729E+00  0.78032E+01  0.12170E+03  0.10020E+01
    5.0140   1.1090  30.1263   0.2050   1.5022  0.91824E+02  0.91781E+02  0.42219E-01  0.11565E+03  0.10998E+00  0.67470E+01  0.10879E+03  0.10021E+01
    5.0140   1.1090  30.8702   0.2150   1.5755  0.82841E+02  0.82807E+02  0.34044E-01  0.10346E+03  0.72024E-01  0.58585E+01  0.97532E+02  0.10023E+01
    5.0140   1.1090  31.5983   0.2250   1.6488  0.74916E+02  0.74889E+02  0.27131E-01  0.92816E+02  0.46956E-01  0.51068E+01  0.87662E+02  0.10025E+01
    5.0140   1.1090  32.3116   0.2350   1.7221  0.67893E+02  0.67872E+02  0.21316E-01  0.83441E+02  0.30461E-01  0.44673E+01  0.78944E+02  0.10026E+01
    5.0140   1.1090  33.0112   0.2450   1.7953  0.61641E+02  0.61625E+02  0.16450E-01  0.75224E+02  0.19656E-01  0.39205E+01  0.71284E+02  0.10028E+01
    5.0140   1.1090  33.6978   0.2550   1.8686  0.56057E+02  0.56045E+02  0.12406E-01  0.67924E+02  0.12622E-01  0.34507E+01  0.64461E+02  0.10030E+01
    5.0140   1.1090  34.3723   0.2650   1.9419  0.51052E+02  0.51043E+02  0.90696E-02  0.61435E+02  0.80747E-02  0.30454E+01  0.58381E+02  0.10032E+01
    5.0140   1.1090  35.0355   0.2750   2.0152  0.46551E+02  0.46544E+02  0.63407E-02  0.55650E+02  0.51559E-02  0.26943E+01  0.52951E+02  0.10034E+01
    5.0140   1.1090  36.0101   0.2900   2.1251  0.40614E+02  0.40611E+02  0.32024E-02  0.48097E+02  0.26484E-02  0.22516E+01  0.45842E+02  0.10037E+01
    5.0140   1.1090  37.5859   0.3150   2.3083  0.32492E+02  0.32492E+02 -0.22384E-04  0.37918E+02  0.95023E-03  0.16866E+01  0.36231E+02  0.10043E+01
    5.0140   1.1090  39.4055   0.3450   2.5281  0.24984E+02  0.24985E+02 -0.62537E-03  0.28693E+02  0.38911E-03  0.12105E+01  0.27483E+02  0.10050E+01
    5.0140   1.1090  41.1574   0.3750   2.7480  0.19276E+02  0.19277E+02 -0.68282E-03  0.21819E+02  0.23076E-03  0.87933E+00  0.20940E+02  0.10057E+01
    5.0140   1.1090  43.1268   0.4100   3.0044  0.14280E+02  0.14280E+02 -0.38235E-03  0.15918E+02  0.14129E-03  0.61308E+00  0.15305E+02  0.10066E+01
    5.0140   1.1090  45.5577   0.4550   3.3342  0.97213E+01  0.97206E+01  0.71325E-03  0.10649E+02  0.66817E-04  0.39236E+00  0.10257E+02  0.10079E+01
    5.0140   1.1090  48.9011   0.5200   3.8105  0.55598E+01  0.55562E+01  0.35748E-02  0.59577E+01  0.16370E-04  0.21297E+00  0.57447E+01  0.10099E+01
    5.0140   1.0390  25.3979   0.1350   1.0070  0.18269E+03  0.18256E+03  0.12983E+00  0.25110E+03  0.19886E+01  0.20334E+02  0.22878E+03  0.10012E+01
    5.0140   1.0390  27.6927   0.1600   1.1935  0.13314E+03  0.13306E+03  0.84807E-01  0.17804E+03  0.70174E+00  0.13083E+02  0.16425E+03  0.10016E+01
    5.0140   1.0390  28.9889   0.1750   1.3054  0.11174E+03  0.11168E+03  0.64573E-01  0.14705E+03  0.37735E+00  0.10267E+02  0.13641E+03  0.10018E+01
    5.0140   1.0390  29.8243   0.1850   1.3800  0.99915E+02  0.99862E+02  0.53412E-01  0.13017E+03  0.24929E+00  0.88007E+01  0.12112E+03  0.10020E+01
    5.0140   1.0390  30.6390   0.1950   1.4546  0.89646E+02  0.89602E+02  0.43858E-01  0.11569E+03  0.16433E+00  0.75840E+01  0.10794E+03  0.10022E+01
    5.0140   1.0390  31.4346   0.2050   1.5291  0.80676E+02  0.80640E+02  0.35715E-01  0.10318E+03  0.10799E+00  0.65663E+01  0.96507E+02  0.10023E+01
    5.0140   1.0390  32.2125   0.2150   1.6037  0.72799E+02  0.72770E+02  0.28802E-01  0.92309E+02  0.70684E-01  0.57095E+01  0.86529E+02  0.10025E+01
    5.0140   1.0390  32.9740   0.2250   1.6783  0.65847E+02  0.65824E+02  0.22961E-01  0.82811E+02  0.46051E-01  0.49835E+01  0.77781E+02  0.10027E+01
    5.0140   1.0390  33.7202   0.2350   1.7529  0.59684E+02  0.59666E+02  0.18050E-01  0.74470E+02  0.29848E-01  0.43650E+01  0.70076E+02  0.10029E+01
    5.0140   1.0390  34.4521   0.2450   1.8275  0.54197E+02  0.54184E+02  0.13942E-01  0.67116E+02  0.19244E-01  0.38356E+01  0.63261E+02  0.10031E+01
    5.0140   1.0390  35.1706   0.2550   1.9021  0.49295E+02  0.49284E+02  0.10529E-01  0.60602E+02  0.12347E-01  0.33803E+01  0.57210E+02  0.10033E+01
    5.0140   1.0390  35.8766   0.2650   1.9767  0.44899E+02  0.44891E+02  0.77134E-02  0.54812E+02  0.78927E-02  0.29870E+01  0.51817E+02  0.10035E+01
    5.0140   1.0390  36.5708   0.2750   2.0513  0.40945E+02  0.40940E+02  0.54106E-02  0.49650E+02  0.50388E-02  0.26459E+01  0.46999E+02  0.10037E+01
    5.0140   1.0390  37.5912   0.2900   2.1632  0.35729E+02  0.35727E+02  0.27615E-02  0.42907E+02  0.25904E-02  0.22152E+01  0.40689E+02  0.10040E+01
    5.0140   1.0390  39.2416   0.3150   2.3497  0.28590E+02  0.28590E+02  0.19104E-05  0.33821E+02  0.93484E-03  0.16637E+01  0.32157E+02  0.10046E+01
    5.0140   1.0390  41.1484   0.3450   2.5734  0.21987E+02  0.21987E+02 -0.47733E-03  0.25587E+02  0.38636E-03  0.11975E+01  0.24389E+02  0.10053E+01
    5.0140   1.0390  42.9852   0.3750   2.7972  0.16964E+02  0.16965E+02 -0.52827E-03  0.19451E+02  0.22917E-03  0.87215E+00  0.18578E+02  0.10061E+01
    5.0140   1.0390  45.0514   0.4100   3.0583  0.12566E+02  0.12566E+02 -0.30086E-03  0.14182E+02  0.13934E-03  0.60967E+00  0.13572E+02  0.10071E+01
    5.0140   1.0390  47.6036   0.4550   3.3940  0.85513E+01  0.85507E+01  0.56184E-03  0.94786E+01  0.65192E-04  0.39105E+00  0.90875E+01  0.10084E+01
    5.0140   1.0390  51.1178   0.5200   3.8788  0.48854E+01  0.48825E+01  0.29297E-02  0.52936E+01  0.15742E-04  0.21228E+00  0.50813E+01  0.10106E+01
    5.0140   0.9740  26.4640   0.1350   1.0235  0.16121E+03  0.16110E+03  0.11116E+00  0.22508E+03  0.19559E+01  0.19686E+02  0.20344E+03  0.10013E+01
    5.0140   0.9740  28.8590   0.1600   1.2130  0.11757E+03  0.11749E+03  0.72503E-01  0.15980E+03  0.69161E+00  0.12712E+02  0.14639E+03  0.10017E+01
    5.0140   0.9740  30.2122   0.1750   1.3267  0.98708E+02  0.98653E+02  0.55169E-01  0.13207E+03  0.37224E+00  0.99974E+01  0.12170E+03  0.10020E+01
    5.0140   0.9740  31.0846   0.1850   1.4025  0.88281E+02  0.88235E+02  0.45620E-01  0.11691E+03  0.24611E+00  0.85829E+01  0.10808E+03  0.10022E+01
    5.0140   0.9740  31.9355   0.1950   1.4783  0.79225E+02  0.79187E+02  0.37453E-01  0.10391E+03  0.16231E+00  0.74067E+01  0.96340E+02  0.10023E+01
    5.0140   0.9740  32.7666   0.2050   1.5541  0.71313E+02  0.71282E+02  0.30497E-01  0.92674E+02  0.10669E+00  0.64219E+01  0.86145E+02  0.10025E+01
    5.0140   0.9740  33.5794   0.2150   1.6300  0.64363E+02  0.64338E+02  0.24596E-01  0.82913E+02  0.69843E-01  0.55916E+01  0.77252E+02  0.10027E+01
    5.0140   0.9740  34.3752   0.2250   1.7058  0.58227E+02  0.58207E+02  0.19613E-01  0.74382E+02  0.45501E-01  0.48873E+01  0.69449E+02  0.10029E+01
    5.0140   0.9740  35.1551   0.2350   1.7816  0.52786E+02  0.52771E+02  0.15425E-01  0.66893E+02  0.29487E-01  0.42866E+01  0.62577E+02  0.10031E+01
    5.0140   0.9740  35.9202   0.2450   1.8574  0.47942E+02  0.47930E+02  0.11924E-01  0.60287E+02  0.19008E-01  0.37717E+01  0.56496E+02  0.10033E+01
    5.0140   0.9740  36.6715   0.2550   1.9332  0.43611E+02  0.43602E+02  0.90157E-02  0.54436E+02  0.12193E-01  0.33283E+01  0.51096E+02  0.10035E+01
    5.0140   0.9740  37.4098   0.2650   2.0090  0.39727E+02  0.39721E+02  0.66167E-02  0.49236E+02  0.77939E-02  0.29448E+01  0.46284E+02  0.10037E+01
    5.0140   0.9740  38.1358   0.2750   2.0848  0.36234E+02  0.36230E+02  0.46552E-02  0.44599E+02  0.49775E-02  0.26120E+01  0.41982E+02  0.10039E+01
    5.0140   0.9740  39.2035   0.2900   2.1986  0.31623E+02  0.31620E+02  0.23973E-02  0.38541E+02  0.25623E-02  0.21909E+01  0.36347E+02  0.10043E+01
    5.0140   0.9740  40.9308   0.3150   2.3881  0.25309E+02  0.25309E+02  0.42529E-04  0.30376E+02  0.93033E-03  0.16504E+01  0.28725E+02  0.10049E+01
    5.0140   0.9740  42.9275   0.3450   2.6155  0.19467E+02  0.19467E+02 -0.36836E-03  0.22976E+02  0.38744E-03  0.11917E+01  0.21784E+02  0.10057E+01
    5.0140   0.9740  44.8521   0.3750   2.8430  0.15021E+02  0.15021E+02 -0.41267E-03  0.17461E+02  0.22933E-03  0.87041E+00  0.16590E+02  0.10066E+01
    5.0140   0.9740  47.0184   0.4100   3.1083  0.11125E+02  0.11126E+02 -0.23850E-03  0.12725E+02  0.13839E-03  0.61034E+00  0.12115E+02  0.10076E+01
    5.0140   0.9740  49.6966   0.4550   3.4495  0.75689E+01  0.75685E+01  0.44890E-03  0.84980E+01  0.64043E-04  0.39265E+00  0.81053E+01  0.10090E+01
    5.0140   0.9740  53.3887   0.5200   3.9422  0.43202E+01  0.43178E+01  0.24305E-02  0.47383E+01  0.15254E-04  0.21344E+00  0.45249E+01  0.10112E+01
